#   fault No. , centroid(lon,lat,z[km]), node1(lon,lat,z[km]), node2(lon,lat,z[km]), node3(lon,lat,z[km]), mean vertex length(km), area(km^2), strike(deg) , dip(deg)
27	  177.166484	  -40.674149	 -9.70865183	  177.116516	  -40.722928	  -10.000000	  177.249045	  -40.664455	   -9.125955	  177.133863	  -40.635020	  -10.000000	    11.05	    50.09	     8.63	     4.94
28	  178.737823	  -38.273462	 -9.33506661	  178.807377	  -38.312005	   -8.005200	  178.735433	  -38.217778	  -10.000000	  178.670681	  -38.290561	  -10.000000	    11.53	    55.92	    36.11	    10.14
29	  177.251416	  -40.338234	 -9.77488006	  177.311193	  -40.350026	   -9.324640	  177.242204	  -40.290800	  -10.000000	  177.200842	  -40.373847	  -10.000000	     9.49	    38.69	    21.01	     4.94
30	  178.337313	  -39.135473	 -7.63288301	  178.279886	  -39.118425	   -8.273899	  178.346093	  -39.180269	   -7.647598	  178.385960	  -39.107701	   -6.977152	     9.03	    35.22	   350.98	     7.99
31	  179.097543	  -37.827324	 -9.45791008	  179.047464	  -37.848442	  -10.000000	  179.143213	  -37.862755	   -8.373730	  179.101956	  -37.770753	  -10.000000	     9.85	    40.94	    30.37	    11.30
32	  178.651035	  -38.526527	 -8.05206809	  178.677892	  -38.459182	   -8.261783	  178.576087	  -38.548192	   -8.756644	  178.699110	  -38.572170	   -7.137777	    12.39	    65.51	    28.66	     8.58
33	  178.550094	  -38.705410	 -8.14385659	  178.624323	  -38.716407	   -7.386679	  178.528041	  -38.647584	   -8.650921	  178.497913	  -38.752200	   -8.393970	    11.68	    59.02	    24.20	     6.73
34	  177.792248	  -40.751293	 -4.94516786	  177.751245	  -40.702019	   -5.417160	  177.756933	  -40.788815	   -5.055542	  177.868588	  -40.763007	   -4.362802	    10.52	    46.28	    22.24	     5.14
35	  177.680756	  -40.700683	 -5.91578784	  177.655521	  -40.751174	   -5.944157	  177.751245	  -40.702019	   -5.417160	  177.635518	  -40.648821	   -6.386047	    10.91	    50.74	    18.14	     4.98
36	  177.721234	  -40.747346	 -5.47228620	  177.751245	  -40.702019	   -5.417160	  177.655521	  -40.751174	   -5.944157	  177.756933	  -40.788815	   -5.055542	     9.66	    40.42	    21.22	     5.35
37	  177.864364	  -40.812993	 -4.13980885	  177.812993	  -40.832776	   -4.413047	  177.911514	  -40.843176	   -3.643577	  177.868588	  -40.763007	   -4.362802	     9.04	    35.05	    28.49	     5.58
38	  178.659874	  -39.014332	 -4.97665918	  178.613952	  -39.050596	   -4.937638	  178.749901	  -39.024221	   -4.079807	  178.615787	  -38.968126	   -5.912533	    11.56	    54.22	    48.36	     8.37
39	  178.528741	  -38.798574	 -7.87252327	  178.501376	  -38.832273	   -7.933175	  178.586952	  -38.811226	   -7.290425	  178.497913	  -38.752200	   -8.393970	     8.97	    33.58	    26.40	     6.43
40	  177.622424	  -40.248721	 -7.56412996	  177.571789	  -40.292503	   -7.776525	  177.698362	  -40.249805	   -7.052219	  177.597108	  -40.203816	   -7.863646	    10.64	    48.05	    18.70	     4.74
41	  178.547628	  -39.052975	 -5.59651062	  178.497435	  -39.091877	   -5.674914	  178.613952	  -39.050596	   -4.937638	  178.531475	  -39.016420	   -6.176980	     9.39	    35.92	    41.45	     8.92
42	  178.665882	  -38.668824	 -7.13684040	  178.734165	  -38.661546	   -6.464806	  178.639141	  -38.628489	   -7.559036	  178.624323	  -38.716407	   -7.386679	    10.11	    43.03	    16.79	     6.97
43	  178.597163	  -38.664171	 -7.86554527	  178.639141	  -38.628489	   -7.559036	  178.528041	  -38.647584	   -8.650921	  178.624323	  -38.716407	   -7.386679	    10.40	    46.17	    16.61	     7.12
