176.09	-41.5918103661	-10
176.093728458	-41.59	-10
176.1	-41.5868227392	-10
176.11	-41.5818267882	-10
176.11370309	-41.58	-10
176.12	-41.5767567617	-10
176.13	-41.5716825551	-10
176.133360285	-41.57	-10
176.14	-41.566526624	-10
176.15	-41.5613790478	-10
176.152716062	-41.56	-10
176.16	-41.5561337906	-10
176.17	-41.5509179962	-10
176.171784617	-41.55	-10
176.18	-41.5455796242	-10
176.19	-41.5403008205	-10
176.190577751	-41.54	-10
176.2	-41.534865455	-10
176.209111262	-41.53	-10
176.21	-41.5295029306	-10
176.22	-41.5239927068	-10
176.227394111	-41.52	-10
176.23	-41.5185255259	-10
176.24	-41.5129624951	-10
176.245429895	-41.51	-10
176.25	-41.5073862016	-10
176.26	-41.501775969	-10
176.263224058	-41.5	-10
176.27	-41.4960859972	-10
176.28	-41.4904340572	-10
176.280780992	-41.49	-10
176.29	-41.484625833	-10
176.298118913	-41.48	-10
176.3	-41.4788753784	-10
176.31	-41.4730064404	-10
176.315234187	-41.47	-10
176.32	-41.4671275342	-10
176.33	-41.4612286636	-10
176.332122916	-41.46	-10
176.34	-41.4552166891	-10
176.348796399	-41.45	-10
176.35	-41.4492510605	-10
176.36	-41.4431438252	-10
176.365264825	-41.44	-10
176.37	-41.437034604	-10
176.38	-41.4309098476	-10
176.381513663	-41.43	-10
176.39	-41.4246539029	-10
176.397563373	-41.42	-10
176.4	-41.4184295237	-10
176.41	-41.4121110561	-10
176.413410259	-41.41	-10
176.42	-41.4057321244	-10
176.429055514	-41.4	-10
176.43	-41.3993751729	-10
176.44	-41.392875616	-10
176.444518362	-41.39	-10
176.45	-41.3863603109	-10
176.459789835	-41.38	-10
176.46	-41.3798577905	-10
176.47	-41.3731961086	-10
176.474896003	-41.37	-10
176.48	-41.3665382493	-10
176.48983462	-41.36	-10
176.49	-41.3598860419	-10
176.5	-41.3530884433	-10
176.504626363	-41.35	-10
176.51	-41.3462936813	-10
176.519285844	-41.34	-10
176.52	-41.3395014733	-10
176.53	-41.3326015165	-10
176.533823861	-41.33	-10
176.54	-41.3256861705	-10
176.548249185	-41.32	-10
176.55	-41.3187641984	-10
176.56	-41.3117627773	-10
176.562536787	-41.31	-10
176.57	-41.3047028399	-10
176.576679538	-41.3	-10
176.58	-41.2976179051	-10
176.59	-41.290483984	-10
176.590679105	-41.29	-10
176.6	-41.2832472357	-10
176.604498825	-41.28	-10
176.61	-41.275972442	-10
176.618177065	-41.27	-10
176.62	-41.2686523193	-10
176.63	-41.2612524728	-10
176.631689288	-41.26	-10
176.64	-41.2537748736	-10
176.645035936	-41.25	-10
176.65	-41.2462471735	-10
176.658250272	-41.24	-10
176.66	-41.2386658549	-10
176.67	-41.2310109185	-10
176.671314196	-41.23	-10
176.68	-41.2232805347	-10
176.684226632	-41.22	-10
176.69	-41.215498423	-10
176.697025645	-41.21	-10
176.7	-41.2076636839	-10
176.709717438	-41.2	-10
176.71	-41.1997764969	-10
176.72	-41.191811997	-10
176.722265086	-41.19	-10
176.73	-41.1837963223	-10
176.734714139	-41.18	-10
176.74	-41.1757332909	-10
176.747074645	-41.17	-10
176.75	-41.1676237661	-10
176.759350562	-41.16	-10
176.76	-41.1594691736	-10
176.77	-41.1512529103	-10
176.771519501	-41.15	-10
176.78	-41.1429862514	-10
176.783602338	-41.14	-10
176.79	-41.1346770528	-10
176.795611613	-41.13	-10
176.8	-41.1263257504	-10
176.807547421	-41.12	-10
176.81	-41.1179328454	-10
176.819409156	-41.11	-10
176.82	-41.1094983953	-10
176.83	-41.101002145	-10
176.831180685	-41.1	-10
176.84	-41.0924480452	-10
176.842865277	-41.09	-10
176.85	-41.0838385335	-10
176.854457179	-41.08	-10
176.86	-41.0751659495	-10
176.865942719	-41.07	-10
176.87	-41.0664217526	-10
176.877308855	-41.06	-10
176.88	-41.0575967002	-10
176.888541773	-41.05	-10
176.89	-41.0486794811	-10
176.899628342	-41.04	-10
176.9	-41.0396582484	-10
176.91	-41.0305026013	-10
176.910551826	-41.03	-10
176.92	-41.0212047619	-10
176.921301775	-41.02	-10
176.93	-41.0117578466	-10
176.931866439	-41.01	-10
176.94	-41.0021426934	-10
176.94223199	-41	-10
176.95	-40.9923376012	-10
176.952385041	-40.99	-10
176.96	-40.9823172371	-10
176.962311887	-40.98	-10
176.97	-40.9720530945	-10
176.971999425	-40.97	-10
176.98	-40.9615122695	-10
176.98143497	-40.96	-10
176.99	-40.9506567658	-10
176.990606061	-40.95	-10
176.999500633	-40.94	-10
177	-40.9394164556	-10
177.008108132	-40.93	-10
177.01	-40.9277128172	-10
177.016418703	-40.92	-10
177.02	-40.9155114681	-10
177.024423785	-40.91	-10
177.03	-40.9027386054	-10
177.032115216	-40.9	-10
177.03948675	-40.89	-10
177.04	-40.8892681795	-10
177.046533829	-40.88	-10
177.05	-40.8748288617	-10
177.053252644	-40.87	-10
177.059641104	-40.86	-10
177.06	-40.8594053715	-10
177.065700948	-40.85	-10
177.07	-40.8424905832	-10
177.071431392	-40.84	-10
177.076838125	-40.83	-10
177.08	-40.8237758887	-10
177.08192432	-40.82	-10
177.086698568	-40.81	-10
177.09	-40.8026071543	-10
177.091167248	-40.8	-10
177.095342581	-40.79	-10
177.099233755	-40.78	-10
177.1	-40.7778814745	-10
177.102855383	-40.77	-10
177.106220546	-40.76	-10
177.109343632	-40.75	-10
177.11	-40.7477342904	-10
177.112242765	-40.74	-10
177.114934056	-40.73	-10
177.117435035	-40.72	-10
177.119764185	-40.71	-10
177.12	-40.7089170277	-10
177.121942274	-40.7	-10
177.123986895	-40.69	-10
177.12591568	-40.68	-10
177.127746428	-40.67	-10
177.129496155	-40.66	-10
177.13	-40.6570134324	-10
177.131182793	-40.65	-10
177.13282187	-40.64	-10
177.134428534	-40.63	-10
177.136017843	-40.62	-10
177.137604117	-40.61	-10
177.139201156	-40.6	-10
177.14	-40.5950772625	-10
177.140823193	-40.59	-10
177.142483576	-40.58	-10
177.144193058	-40.57	-10
177.145962831	-40.56	-10
177.147803767	-40.55	-10
177.149725915	-40.54	-10
177.15	-40.5386421913	-10
177.151742328	-40.53	-10
177.153859538	-40.52	-10
177.156085353	-40.51	-10
177.158427011	-40.5	-10
177.16	-40.4936268601	-10
177.160893815	-40.49	-10
177.163494544	-40.48	-10
177.166231467	-40.47	-10
177.169109476	-40.46	-10
177.17	-40.4570641577	-10
177.172139179	-40.45	-10
177.175322459	-40.44	-10
177.178659955	-40.43	-10
177.18	-40.4261769843	-10
177.18216119	-40.42	-10
177.185827609	-40.41	-10
177.189657112	-40.4	-10
177.19	-40.3991454422	-10
177.193662268	-40.39	-10
177.197835829	-40.38	-10
177.2	-40.3750276071	-10
177.202183635	-40.37	-10
177.20670753	-40.36	-10
177.21	-40.3529953009	-10
177.211404738	-40.35	-10
177.216282251	-40.34	-10
177.22	-40.3326436782	-10
177.221332911	-40.33	-10
177.226564587	-40.32	-10
177.23	-40.3136505064	-10
177.231970318	-40.31	-10
177.237554266	-40.3	-10
177.24	-40.2957600808	-10
177.24331425	-40.29	-10
177.249246672	-40.28	-10
177.25	-40.2787700909	-10
177.255357981	-40.27	-10
177.26	-40.2626132002	-10
177.261637784	-40.26	-10
177.268090984	-40.25	-10
177.27	-40.2471235365	-10
177.274714886	-40.24	-10
177.28	-40.2322196668	-10
177.281503516	-40.23	-10
177.288460154	-40.22	-10
177.29	-40.2178426886	-10
177.295582065	-40.21	-10
177.3	-40.2039396977	-10
177.302863535	-40.2	-10
177.31	-40.1904081233	-10
177.310302722	-40.19	-10
177.31790285	-40.18	-10
177.32	-40.1773012376	-10
177.32565636	-40.17	-10
177.33	-40.1645121381	-10
177.333560295	-40.16	-10
177.34	-40.1520075344	-10
177.341612389	-40.15	-10
177.349810492	-40.14	-10
177.35	-40.1397735721	-10
177.358154252	-40.13	-10
177.36	-40.1278296828	-10
177.366637504	-40.12	-10
177.37	-40.11610677	-10
177.375257074	-40.11	-10
177.38	-40.1045895839	-10
177.384010197	-40.1	-10
177.39	-40.0932648686	-10
177.39289381	-40.09	-10
177.4	-40.0821194036	-10
177.401904695	-40.08	-10
177.41	-40.0711415107	-10
177.411039622	-40.07	-10
177.42	-40.0603200601	-10
177.420295248	-40.06	-10
177.429668749	-40.05	-10
177.43	-40.049652003	-10
177.439156324	-40.04	-10
177.44	-40.0391236943	-10
177.448754233	-40.03	-10
177.45	-40.0287201399	-10
177.458458717	-40.02	-10
177.46	-40.0184330755	-10
177.468266532	-40.01	-10
177.47	-40.0082553411	-10
177.478174105	-40	-10
177.48	-39.9981799573	-10
177.488177747	-39.99	-10
177.49	-39.9882002592	-10
177.498274084	-39.98	-10
177.5	-39.9783103579	-10
177.508459312	-39.97	-10
177.51	-39.9685043269	-10
177.518729822	-39.96	-10
177.52	-39.9587767905	-10
177.529082221	-39.95	-10
177.53	-39.9491228807	-10
177.539512635	-39.94	-10
177.54	-39.9395375919	-10
177.55	-39.9300169868	-10
177.550017783	-39.93	-10
177.56	-39.9205635238	-10
177.560594058	-39.92	-10
177.57	-39.9111664513	-10
177.571237741	-39.91	-10
177.58	-39.9018217686	-10
177.581945105	-39.9	-10
177.59	-39.8925245434	-10
177.592710432	-39.89	-10
177.6	-39.8832685021	-10
177.603526318	-39.88	-10
177.61	-39.8740478143	-10
177.614385507	-39.87	-10
177.62	-39.8648568571	-10
177.625280656	-39.86	-10
177.63	-39.8556900358	-10
177.636204642	-39.85	-10
177.64	-39.8465422517	-10
177.647150302	-39.84	-10
177.65	-39.8374085468	-10
177.658110642	-39.83	-10
177.66	-39.8282839239	-10
177.669078752	-39.82	-10
177.67	-39.8191637886	-10
177.68	-39.8100441009	-10
177.680048145	-39.81	-10
177.69	-39.8009268758	-10
177.691011663	-39.8	-10
177.7	-39.7918001604	-10
177.701963259	-39.79	-10
177.71	-39.7826592743	-10
177.712896368	-39.78	-10
177.72	-39.7735002276	-10
177.723805006	-39.77	-10
177.73	-39.7643184873	-10
177.734683053	-39.76	-10
177.74	-39.7551098007	-10
177.745524748	-39.75	-10
177.75	-39.7458700138	-10
177.756324393	-39.74	-10
177.76	-39.7365946728	-10
177.767076418	-39.73	-10
177.77	-39.7272793454	-10
177.777775565	-39.72	-10
177.78	-39.7179196638	-10
177.788416653	-39.71	-10
177.79	-39.7085111028	-10
177.798994693	-39.7	-10
177.8	-39.6990489864	-10
177.809504995	-39.69	-10
177.81	-39.6895286679	-10
177.81994275	-39.68	-10
177.82	-39.6799451041	-10
177.83	-39.6702943217	-10
177.83030291	-39.67	-10
177.84	-39.6605621464	-10
177.840573256	-39.66	-10
177.85	-39.6507285166	-10
177.850734638	-39.65	-10
177.86	-39.6407726496	-10
177.860768932	-39.64	-10
177.87	-39.6306725165	-10
177.870659189	-39.63	-10
177.88	-39.6204038839	-10
177.880389136	-39.62	-10
177.889944361	-39.61	-10
177.89	-39.6099412471	-10
177.899309383	-39.6	-10
177.9	-39.5992545551	-10
177.908473375	-39.59	-10
177.91	-39.5883120441	-10
177.917425411	-39.58	-10
177.92	-39.5770777786	-10
177.926155903	-39.57	-10
177.93	-39.5655112422	-10
177.934656856	-39.56	-10
177.94	-39.5535666618	-10
177.942921386	-39.55	-10
177.95	-39.5411914159	-10
177.950943771	-39.54	-10
177.958713883	-39.53	-10
177.96	-39.5283097166	-10
177.96622826	-39.52	-10
177.97	-39.5148439631	-10
177.973488996	-39.51	-10
177.98	-39.5007174411	-10
177.980495296	-39.5	-10
177.987232911	-39.49	-10
177.99	-39.4857698005	-10
177.993712454	-39.48	-10
177.999938083	-39.47	-10
178	-39.4698977411	-10
178.005891694	-39.46	-10
178.01	-39.452832993	-10
178.011595948	-39.45	-10
178.017039438	-39.44	-10
178.02	-39.4343428341	-10
178.022232462	-39.43	-10
178.027174029	-39.42	-10
178.03	-39.4140288764	-10
178.031872457	-39.41	-10
178.036334293	-39.4	-10
178.04	-39.3914010474	-10
178.040587426	-39.39	-10
178.044635322	-39.38	-10
178.048509153	-39.37	-10
178.05	-39.3660117823	-10
178.052214962	-39.36	-10
178.055770248	-39.35	-10
178.05919296	-39.34	-10
178.06	-39.3375749141	-10
178.062489292	-39.33	-10
178.065676557	-39.32	-10
178.068768276	-39.31	-10
178.07	-39.3059266889	-10
178.071772759	-39.3	-10
178.074702607	-39.29	-10
178.077570534	-39.28	-10
178.08	-39.2713831374	-10
178.080386343	-39.27	-10
178.083158781	-39.26	-10
178.085900057	-39.25	-10
178.088619437	-39.24	-10
178.09	-39.2349181646	-10
178.091326109	-39.23	-10
178.094029868	-39.22	-10
178.09673947	-39.21	-10
178.099463537	-39.2	-10
178.1	-39.1980574185	-10
178.102212271	-39.19	-10
178.104993235	-39.18	-10
178.107814039	-39.17	-10
178.11	-39.1623902149	-10
178.110683504	-39.16	-10
178.113612134	-39.15	-10
178.116604636	-39.14	-10
178.119668361	-39.13	-10
178.12	-39.1289493787	-10
178.122816577	-39.12	-10
178.126052213	-39.11	-10
178.129381549	-39.1	-10
178.13	-39.098203491	-10
178.132819055	-39.09	-10
178.136366823	-39.08	-10
178.14	-39.0700820263	-10
178.140030021	-39.07	-10
178.143827259	-39.06	-10
178.147752702	-39.05	-10
178.15	-39.0444665569	-10
178.151812955	-39.04	-10
178.15600953	-39.03	-10
178.16	-39.020776584	-10
178.160335702	-39.02	-10
178.164802401	-39.01	-10
178.16939604	-39	-10
178.17	-38.9987249333	-10
178.174127877	-38.99	-10
178.178985971	-38.98	-10
178.18	-38.9779711688	-10
178.183978495	-38.97	-10
178.18909493	-38.96	-10
178.19	-38.9582776374	-10
178.194342743	-38.95	-10
178.199709885	-38.94	-10
178.2	-38.9394730312	-10
178.205205808	-38.93	-10
178.21	-38.9214577849	-10
178.21081659	-38.92	-10
178.216549856	-38.91	-10
178.22	-38.9041032261	-10
178.222395702	-38.9	-10
178.228354141	-38.89	-10
178.23	-38.8872931468	-10
178.23442441	-38.88	-10
178.24	-38.8709697105	-10
178.240597317	-38.87	-10
178.246878618	-38.86	-10
178.25	-38.8551135498	-10
178.253258242	-38.85	-10
178.259732356	-38.84	-10
178.26	-38.8395938647	-10
178.2663056	-38.83	-10
178.27	-38.8244600159	-10
178.27296604	-38.82	-10
178.279711187	-38.81	-10
178.28	-38.8095785022	-10
178.28654443	-38.8	-10
178.29	-38.7950066417	-10
178.293454571	-38.79	-10
178.3	-38.7806291529	-10
178.300438134	-38.78	-10
178.307498038	-38.77	-10
178.31	-38.7664966398	-10
178.314625127	-38.76	-10
178.32	-38.7525298986	-10
178.321814511	-38.75	-10
178.329065034	-38.74	-10
178.33	-38.7387246782	-10
178.336375126	-38.73	-10
178.34	-38.7250840467	-10
178.34373621	-38.72	-10
178.35	-38.7115493466	-10
178.3511445	-38.71	-10
178.358599975	-38.7	-10
178.36	-38.6981382114	-10
178.366098174	-38.69	-10
178.37	-38.684829922	-10
178.373632095	-38.68	-10
178.38	-38.6715882024	-10
178.381197967	-38.67	-10
178.388795313	-38.66	-10
178.39	-38.6584250921	-10
178.396420502	-38.65	-10
178.4	-38.6453277445	-10
178.40406624	-38.64	-10
178.41	-38.6322629102	-10
178.411728859	-38.63	-10
178.419406337	-38.62	-10
178.42	-38.6192310393	-10
178.42709846	-38.61	-10
178.43	-38.6062402248	-10
178.434796572	-38.6	-10
178.44	-38.593251453	-10
178.4424969	-38.59	-10
178.45	-38.5802554287	-10
178.450195875	-38.58	-10
178.457896816	-38.57	-10
178.46	-38.5672746885	-10
178.465590348	-38.56	-10
178.47	-38.5542702284	-10
178.473272375	-38.55	-10
178.48	-38.5412298361	-10
178.480939352	-38.54	-10
178.488593032	-38.53	-10
178.49	-38.5281641436	-10
178.496228876	-38.52	-10
178.5	-38.5150568306	-10
178.503840407	-38.51	-10
178.51	-38.5018852349	-10
178.511424476	-38.5	-10
178.51898185	-38.49	-10
178.52	-38.4886534125	-10
178.526511698	-38.48	-10
178.53	-38.4753572184	-10
178.534005746	-38.47	-10
178.54	-38.4619675665	-10
178.541461183	-38.46	-10
178.54888013	-38.45	-10
178.55	-38.4484901208	-10
178.556268932	-38.44	-10
178.56	-38.4349421221	-10
178.563632104	-38.43	-10
178.57	-38.4213377482	-10
178.570980446	-38.42	-10
178.578334572	-38.41	-10
178.58	-38.4077434933	-10
178.585703401	-38.4	-10
178.59	-38.3941888902	-10
178.593092879	-38.39	-10
178.6	-38.38069375	-10
178.600514536	-38.38	-10
178.607994119	-38.37	-10
178.61	-38.3673392147	-10
178.615534358	-38.36	-10
178.62	-38.3541292328	-10
178.623143913	-38.35	-10
178.63	-38.3410843449	-10
178.630835217	-38.34	-10
178.638632066	-38.33	-10
178.64	-38.3282668972	-10
178.646543335	-38.32	-10
178.65	-38.3156881082	-10
178.654576145	-38.31	-10
178.66	-38.3033501849	-10
178.662744429	-38.3	-10
178.67	-38.2912720139	-10
178.671062872	-38.29	-10
178.679549479	-38.28	-10
178.68	-38.2794768989	-10
178.688206048	-38.27	-10
178.69	-38.2679546249	-10
178.697010769	-38.26	-10
178.7	-38.2566465312	-10
178.705950316	-38.25	-10
178.71	-38.2455208373	-10
178.715010496	-38.24	-10
178.72	-38.2345484874	-10
178.724176677	-38.23	-10
178.73	-38.2237028772	-10
178.733433669	-38.22	-10
178.74	-38.2129591843	-10
178.74276588	-38.21	-10
178.75	-38.2022942556	-10
178.752157435	-38.2	-10
178.76	-38.1916861406	-10
178.761592319	-38.19	-10
178.77	-38.181113738	-10
178.771054344	-38.18	-10
178.78	-38.1705567591	-10
178.780527411	-38.17	-10
178.789995568	-38.16	-10
178.79	-38.1599953097	-10
178.799442364	-38.15	-10
178.8	-38.1494077957	-10
178.808851938	-38.14	-10
178.81	-38.1387745816	-10
178.818209182	-38.13	-10
178.82	-38.1280755877	-10
178.82749968	-38.12	-10
178.83	-38.1172905695	-10
178.836709605	-38.11	-10
178.84	-38.1063985926	-10
178.845826007	-38.1	-10
178.85	-38.0953781933	-10
178.854836942	-38.09	-10
178.86	-38.0842088547	-10
178.863735957	-38.08	-10
178.87	-38.0728837973	-10
178.872527546	-38.07	-10
178.88	-38.0614065461	-10
178.88121792	-38.06	-10
178.889811111	-38.05	-10
178.89	-38.0497782177	-10
178.898299994	-38.04	-10
178.9	-38.0379819232	-10
178.906701738	-38.03	-10
178.91	-38.0260433012	-10
178.915021439	-38.02	-10
178.92	-38.013967416	-10
178.923263935	-38.01	-10
178.93	-38.001759533	-10
178.931433902	-38	-10
178.939529184	-37.99	-10
178.94	-37.9894134474	-10
178.947538286	-37.98	-10
178.95	-37.9769067848	-10
178.955484229	-37.97	-10
178.96	-37.9642794469	-10
178.963370746	-37.96	-10
178.97	-37.9515368937	-10
178.97120131	-37.95	-10
178.97896249	-37.94	-10
178.98	-37.9386525357	-10
178.986652115	-37.93	-10
178.99	-37.9256216717	-10
178.9942924	-37.92	-10
179	-37.9124862958	-10
179.001886049	-37.91	-10
179.00942538	-37.9	-10
179.01	-37.8992304552	-10
179.016886498	-37.89	-10
179.02	-37.8858055043	-10
179.024305851	-37.88	-10
179.03	-37.8722854541	-10
179.031685643	-37.87	-10
179.039008079	-37.86	-10
179.04	-37.8586323392	-10
179.046258735	-37.85	-10
179.05	-37.8448150405	-10
179.053473344	-37.84	-10
179.06	-37.830910641	-10
179.060653725	-37.83	-10
179.067752355	-37.82	-10
179.07	-37.8168122369	-10
179.074803421	-37.81	-10
179.08	-37.8025968021	-10
179.081822912	-37.8	-10
179.088783774	-37.79	-10
179.09	-37.7882336909	-10
179.095670874	-37.78	-10
179.1	-37.7736869937	-10
179.102528937	-37.77	-10
179.10934292	-37.76	-10
179.11	-37.7590222371	-10
179.116064852	-37.75	-10
179.12	-37.7441224259	-10
179.122760662	-37.74	-10
179.129416198	-37.73	-10
179.13	-37.7291095185	-10
179.135972791	-37.72	-10
179.14	-37.7138368216	-10
179.142507097	-37.71	-10
179.148992508	-37.7	-10
179.15	-37.6984248888	-10
179.155386892	-37.69	-10
179.16	-37.682768079	-10
179.161764783	-37.68	-10
179.168074085	-37.67	-10
179.17	-37.6669207412	-10
179.174322603	-37.66	-10
179.18	-37.6509070992	-10
179.180565447	-37.65	-10
179.186715361	-37.64	-10
179.19	-37.634656007	-10
179.192853897	-37.63	-10
179.198972879	-37.62	-10
179.2	-37.6183094251	-10
179.205028	-37.61	-10
179.21	-37.6018235582	-10
179.211104006	-37.6	-10
179.217130882	-37.59	-10
179.22	-37.58525832	-10
179.2231629	-37.58	-10
179.229214292	-37.57	-10
179.23	-37.5687030673	-10
179.235232446	-37.56	-10
179.24	-37.5521625558	-10
179.241304961	-37.55	-10
179.24737406	-37.54	-10
179.25	-37.5357243037	-10
179.253481015	-37.53	-10
179.259653273	-37.52	-10
179.26	-37.5194447017	-10
179.265827985	-37.51	-10
179.27	-37.5033655059	-10
179.272090548	-37.5	-10
179.278410727	-37.49	-10
179.28	-37.487533986	-10
179.284786657	-37.48	-10
179.29	-37.4719757581	-10
179.291264933	-37.47	-10
179.297806439	-37.46	-10
179.3	-37.4567280173	-10
179.304435919	-37.45	-10
179.31	-37.4417712177	-10
179.311177396	-37.44	-10
179.317998145	-37.43	-10
179.32	-37.4271456325	-10
179.324917326	-37.42	-10
179.33	-37.4128144893	-10
179.331952791	-37.41	-10
179.339089659	-37.4	-10
179.34	-37.3987633616	-10
179.346316515	-37.39	-10
179.35	-37.385036453	-10
179.353658696	-37.38	-10
179.36	-37.3715199254	-10
179.361112328	-37.37	-10
179.368659702	-37.36	-10
179.37	-37.3582799208	-10
179.376304209	-37.35	-10
179.38	-37.3452890491	-10
179.384053779	-37.34	-10
179.39	-37.3324681729	-10
179.391903465	-37.33	-10
179.399847463	-37.32	-10
179.4	-37.3198144609	-10
179.407871559	-37.31	-10
179.41	-37.3074247253	-10
179.415986111	-37.3	-10
173.595690131	-42.5	-20
173.6	-42.4956691742	-20
173.605633563	-42.49	-20
173.61	-42.4856359816	-20
173.615630943	-42.48	-20
173.62	-42.4756570745	-20
173.625682727	-42.47	-20
173.63	-42.4657317775	-20
173.635789198	-42.46	-20
173.64	-42.4558596748	-20
173.645950578	-42.45	-20
173.65	-42.4460399854	-20
173.656167118	-42.44	-20
173.66	-42.4362721425	-20
173.666439307	-42.43	-20
173.67	-42.4265558445	-20
